,Date,Open_adjusted,High_adjusted,Low_adjusted,Close_adjusted
1537,1986-04-16,8256.173296500921,8256.173296500921,8256.173296500921,8256.173296500921
1538,1986-04-17,8461.843093922653,8461.843093922653,8461.843093922653,8461.843093922653
1539,1986-04-18,8505.915193370165,8505.915193370165,8505.915193370165,8505.915193370165
1540,1986-04-21,8652.822191528545,8652.822191528545,8652.822191528545,8652.822191528545
1541,1986-04-22,8711.584990791896,8740.966390423573,8711.584990791896,8711.584990791896
1542,1986-04-23,8711.584990791896,8711.584990791896,8682.203591160222,8682.203591160222
1543,1986-04-24,8682.203591160222,8711.584990791896,8535.296593001842,8623.44079189687
1544,1986-04-25,8726.275690607736,8726.275690607736,8726.275690607736,8726.275690607736
1545,1986-04-28,8726.275690607736,8726.275690607736,8549.98729281768,8638.131491712707
1546,1986-04-29,8726.275690607736,8726.275690607736,8726.275690607736,8726.275690607736
1547,1986-04-30,8549.98729281768,8549.98729281768,8549.98729281768,8549.98729281768
1548,1986-05-01,8438.532231404959,8438.532231404959,8438.532231404959,8438.532231404959
1549,1986-05-02,8379.931313131312,8379.931313131312,8350.63085399449,8350.63085399449
1550,1986-05-05,8350.63085399449,8350.63085399449,8277.379706152433,8277.379706152433
1551,1986-05-06,8277.379706152433,8277.379706152433,8262.729476584022,8262.729476584022
1552,1986-05-07,8277.379706152433,8277.379706152433,8277.379706152433,8277.379706152433
1553,1986-05-08,8306.680165289255,8306.680165289255,8306.680165289255,8306.680165289255
1554,1986-05-09,8233.429017447199,8233.429017447199,8233.429017447199,8233.429017447199
1555,1986-05-12,8233.429017447199,8233.429017447199,8233.429017447199,8233.429017447199
1556,1986-05-13,8204.128558310376,8204.128558310376,8204.128558310376,8204.128558310376
1557,1986-05-14,8145.52764003673,8145.52764003673,8086.926721763085,8145.52764003673
1558,1986-05-15,8028.32580348944,8028.32580348944,8028.32580348944,8028.32580348944
1559,1986-05-16,7793.922130394857,7793.922130394857,7793.922130394857,7793.922130394857
1560,1986-05-19,7911.123966942148,7911.123966942148,7911.123966942148,7911.123966942148
1561,1986-05-20,7911.123966942148,7911.123966942148,7896.473737373737,7896.473737373737
1562,1986-05-21,7911.123966942148,7911.123966942148,7911.123966942148,7911.123966942148
1563,1986-05-22,8174.828099173554,8204.128558310376,8174.828099173554,8174.828099173554
1564,1986-05-23,8262.729476584022,8292.029935720844,8262.729476584022,8262.729476584022
1565,1986-05-27,8277.379706152433,8277.379706152433,8277.379706152433,8277.379706152433
1566,1986-05-28,8379.931313131312,8394.581542699723,8379.931313131312,8379.931313131312
1567,1986-05-29,8233.429017447199,8233.429017447199,8233.429017447199,8233.429017447199
1568,1986-05-30,8379.931313131312,8379.931313131312,8379.931313131312,8379.931313131312
1569,1986-06-02,8159.174429223744,8159.174429223744,8159.174429223744,8159.174429223744
1570,1986-06-03,8232.024200913242,8232.024200913242,8232.024200913242,8232.024200913242
1571,1986-06-04,8130.034520547944,8130.034520547944,8130.034520547944,8130.034520547944
1572,1986-06-05,8130.034520547944,8130.034520547944,8057.184748858447,8057.184748858447
1573,1986-06-06,7867.775342465753,7867.775342465753,7867.775342465753,7867.775342465753
1574,1986-06-09,7838.635433789954,7838.635433789954,7838.635433789954,7838.635433789954
1575,1986-06-10,7867.775342465753,7867.775342465753,7867.775342465753,7867.775342465753
1576,1986-06-11,7984.334977168949,7984.334977168949,7984.334977168949,7984.334977168949
1577,1986-06-12,8013.474885844748,8100.894611872145,8013.474885844748,8013.474885844748
1578,1986-06-13,8217.454246575342,8217.454246575342,8217.454246575342,8217.454246575342
1579,1986-06-16,8042.614794520548,8042.614794520548,8042.614794520548,8042.614794520548
1580,1986-06-17,8217.454246575342,8217.454246575342,8217.454246575342,8217.454246575342
1581,1986-06-18,8071.754703196347,8071.754703196347,8071.754703196347,8071.754703196347
1582,1986-06-19,8071.754703196347,8071.754703196347,8071.754703196347,8071.754703196347
1583,1986-06-20,8232.024200913242,8290.30401826484,8232.024200913242,8232.024200913242
1584,1986-06-23,8304.87397260274,8319.44392694064,8304.87397260274,8304.87397260274
1585,1986-06-24,8304.87397260274,8304.87397260274,8304.87397260274,8304.87397260274
1586,1986-06-25,8479.713424657533,8479.713424657533,8479.713424657533,8479.713424657533
1587,1986-06-26,8479.713424657533,8479.713424657533,8479.713424657533,8479.713424657533
1588,1986-06-27,8698.262739726028,8698.262739726028,8698.262739726028,8698.262739726028
1589,1986-06-30,8698.262739726028,8756.542557077624,8639.98292237443,8669.122831050228
1590,1986-07-01,8727.402648401825,8843.962283105022,8727.402648401825,8756.542557077624
1591,1986-07-02,8756.542557077624,8931.38200913242,8756.542557077624,8843.962283105022
1592,1986-07-03,8771.112511415524,8771.112511415524,8771.112511415524,8771.112511415524
1593,1986-07-07,8596.27305936073,8596.27305936073,8596.27305936073,8596.27305936073
1594,1986-07-08,8217.454246575342,8217.454246575342,8217.454246575342,8217.454246575342
1595,1986-07-09,8334.013881278539,8334.013881278539,8334.013881278539,8334.013881278539
1596,1986-07-10,8334.013881278539,8334.013881278539,8304.87397260274,8304.87397260274
1597,1986-07-11,8159.174429223744,8159.174429223744,8071.754703196347,8159.174429223744
1598,1986-07-14,8159.174429223744,8217.454246575342,8100.894611872145,8159.174429223744
1599,1986-07-15,8071.754703196347,8071.754703196347,8071.754703196347,8071.754703196347
1600,1986-07-16,8042.614794520548,8042.614794520548,7984.334977168949,7984.334977168949
1601,1986-07-17,7984.334977168949,8028.044840182648,7867.775342465753,7940.62511415525
1602,1986-07-18,8086.3246575342455,8086.3246575342455,8086.3246575342455,8086.3246575342455
1603,1986-07-21,8159.174429223744,8159.174429223744,8159.174429223744,8159.174429223744
1604,1986-07-22,8188.314337899543,8275.73406392694,8188.314337899543,8188.314337899543
1605,1986-07-23,8290.30401826484,8334.013881278539,8290.30401826484,8290.30401826484
1606,1986-07-24,8304.87397260274,8363.153789954336,8304.87397260274,8304.87397260274
1607,1986-07-25,8261.16410958904,8261.16410958904,8261.16410958904,8261.16410958904
1608,1986-07-28,8377.723744292236,8377.723744292236,8377.723744292236,8377.723744292236
1609,1986-07-29,8363.153789954336,8363.153789954336,8363.153789954336,8363.153789954336
1610,1986-07-30,8334.013881278539,8334.013881278539,8334.013881278539,8334.013881278539
1611,1986-07-31,8232.024200913242,8232.024200913242,8188.314337899543,8232.024200913242
1612,1986-08-01,8318.81969006381,8318.81969006381,8318.81969006381,8318.81969006381
1613,1986-08-04,8086.125432999088,8086.125432999088,8086.125432999088,8086.125432999088
1614,1986-08-05,8086.125432999088,8115.212215132178,8086.125432999088,8115.212215132178
1615,1986-08-06,8086.125432999088,8086.125432999088,8086.125432999088,8086.125432999088
1616,1986-08-07,8086.125432999088,8100.668824065633,8086.125432999088,8100.668824065633
1617,1986-08-08,8289.73290793072,8289.73290793072,8289.73290793072,8289.73290793072
1618,1986-08-11,8333.363081130356,8391.536645396534,8333.363081130356,8333.363081130356
1619,1986-08-12,8580.600729261621,8580.600729261621,8580.600729261621,8580.600729261621
1620,1986-08-13,8667.861075660892,8696.947857793983,8667.861075660892,8667.861075660892
1621,1986-08-14,8871.468550592524,8871.468550592524,8871.468550592524,8871.468550592524
1622,1986-08-15,8813.294986326344,8813.294986326344,8769.664813126708,8813.294986326344
1623,1986-08-18,8798.751595259799,8798.751595259799,8798.751595259799,8798.751595259799
1624,1986-08-19,8696.947857793983,8696.947857793983,8696.947857793983,8696.947857793983
1625,1986-08-20,8696.947857793983,8696.947857793983,8696.947857793983,8696.947857793983
1626,1986-08-21,8696.947857793983,8711.491248860528,8696.947857793983,8711.491248860528
1627,1986-08-22,8696.947857793983,8696.947857793983,8696.947857793983,8696.947857793983
1628,1986-08-25,8726.034639927073,8798.751595259799,8726.034639927073,8726.034639927073
1629,1986-08-26,8551.513947128531,8551.513947128531,8551.513947128531,8551.513947128531
1630,1986-08-27,8580.600729261621,8580.600729261621,8580.600729261621,8580.600729261621
1631,1986-08-28,8580.600729261621,8580.600729261621,8435.16681859617,8507.883773928896
1632,1986-08-29,8435.16681859617,8435.16681859617,8435.16681859617,8435.16681859617
1633,1986-09-02,8541.668784029038,8541.668784029038,8541.668784029038,8541.668784029038
1634,1986-09-03,8396.894736842105,8396.894736842105,8396.894736842105,8396.894736842105
1635,1986-09-04,8310.030308529946,8310.030308529946,8310.030308529946,8310.030308529946
1636,1986-09-05,8454.804355716878,8454.804355716878,8454.804355716878,8454.804355716878
1637,1986-09-08,8310.030308529946,8310.030308529946,8310.030308529946,8310.030308529946
1638,1986-09-09,8281.07549909256,8281.07549909256,8208.688475499093,8281.07549909256
1639,1986-09-10,8223.165880217786,8223.165880217786,8223.165880217786,8223.165880217786
1640,1986-09-11,7890.185571687841,7890.185571687841,7846.75335753176,7890.185571687841
1641,1986-09-12,7745.411524500908,7745.411524500908,7745.411524500908,7745.411524500908
1642,1986-09-15,7745.411524500908,7745.411524500908,7745.411524500908,7745.411524500908
1643,1986-09-16,7600.637477313975,7600.637477313975,7600.637477313975,7600.637477313975
1644,1986-09-17,7745.411524500908,7745.411524500908,7745.411524500908,7745.411524500908
1645,1986-09-18,7745.411524500908,7745.411524500908,7745.411524500908,7745.411524500908
1646,1986-09-19,7745.411524500908,7745.411524500908,7716.456715063521,7716.456715063521
1647,1986-09-22,7745.411524500908,7745.411524500908,7745.411524500908,7745.411524500908
1648,1986-09-23,7600.637477313975,7600.637477313975,7600.637477313975,7600.637477313975
1649,1986-09-24,7701.979310344827,7701.979310344827,7701.979310344827,7701.979310344827
1650,1986-09-25,7730.934119782214,7730.934119782214,7730.934119782214,7730.934119782214
1651,1986-09-26,7600.637477313975,7600.637477313975,7600.637477313975,7600.637477313975
1652,1986-09-29,7600.637477313975,7600.637477313975,7600.637477313975,7600.637477313975
1653,1986-09-30,7600.637477313975,7600.637477313975,7600.637477313975,7600.637477313975
1654,1986-10-01,7593.746600181324,7723.925113327289,7593.746600181324,7666.0679963735265
1655,1986-10-02,7723.925113327289,7723.925113327289,7723.925113327289,7723.925113327289
1656,1986-10-03,7593.746600181324,7593.746600181324,7593.746600181324,7593.746600181324
1657,1986-10-06,7723.925113327289,7723.925113327289,7723.925113327289,7723.925113327289
1658,1986-10-07,7723.925113327289,7723.925113327289,7723.925113327289,7723.925113327289
1659,1986-10-08,7723.925113327289,7723.925113327289,7723.925113327289,7723.925113327289
1660,1986-10-09,7723.925113327289,7723.925113327289,7579.2823209428825,7666.0679963735265
1661,1986-10-10,7723.925113327289,7723.925113327289,7723.925113327289,7723.925113327289
1662,1986-10-13,7752.8536718041705,7752.8536718041705,7752.8536718041705,7752.8536718041705
1663,1986-10-14,7781.782230281052,7781.782230281052,7781.782230281052,7781.782230281052
1664,1986-10-15,7825.175067996373,7825.175067996373,7825.175067996373,7825.175067996373
1665,1986-10-16,7825.175067996373,7926.425022665458,7810.710788757932,7854.103626473255
1666,1986-10-17,7984.28213961922,7984.28213961922,7984.28213961922,7984.28213961922
1667,1986-10-20,8128.924932003626,8157.853490480507,8128.924932003626,8128.924932003626
1668,1986-10-21,8128.924932003626,8128.924932003626,8128.924932003626,8128.924932003626
1669,1986-10-22,8215.71060743427,8273.567724388033,8215.71060743427,8215.71060743427
1670,1986-10-23,7984.28213961922,7984.28213961922,7984.28213961922,7984.28213961922
1671,1986-10-24,8042.139256572983,8099.996373526745,8042.139256572983,8042.139256572983
1672,1986-10-27,8128.924932003626,8128.924932003626,8128.924932003626,8128.924932003626
1673,1986-10-28,8128.924932003626,8128.924932003626,8128.924932003626,8128.924932003626
1674,1986-10-29,8128.924932003626,8128.924932003626,8013.210698096102,8071.067815049863
1675,1986-10-30,8215.71060743427,8215.71060743427,8215.71060743427,8215.71060743427
1676,1986-10-31,8316.960562103353,8316.960562103353,8316.960562103353,8316.960562103353
1677,1986-11-03,8323.878260869564,8352.780615942029,8323.878260869564,8323.878260869564
1678,1986-11-04,8323.878260869564,8410.585326086955,8294.9759057971,8381.682971014492
1679,1986-11-05,8381.682971014492,8410.585326086955,8338.329438405797,8410.585326086955
1680,1986-11-06,8453.938858695652,8453.938858695652,8453.938858695652,8453.938858695652
1681,1986-11-07,8453.938858695652,8453.938858695652,8381.682971014492,8453.938858695652
1682,1986-11-10,8453.938858695652,8453.938858695652,8381.682971014492,8410.585326086955
1683,1986-11-11,8410.585326086955,8410.585326086955,8352.780615942029,8352.780615942029
1684,1986-11-12,8352.780615942029,8410.585326086955,8352.780615942029,8352.780615942029
1685,1986-11-13,8352.780615942029,8381.682971014492,8294.9759057971,8367.23179347826
1686,1986-11-14,8323.878260869564,8323.878260869564,8251.622373188406,8323.878260869564
1687,1986-11-17,8309.427083333332,8309.427083333332,8208.268840579709,8219.829782608695
1688,1986-11-18,8219.829782608695,8266.073550724637,8121.561775362318,8208.268840579709
1689,1986-11-19,8179.366485507246,8179.366485507246,8121.561775362318,8121.561775362318
1690,1986-11-20,8092.659420289854,8092.659420289854,8092.659420289854,8092.659420289854
1691,1986-11-21,8092.659420289854,8092.659420289854,8092.659420289854,8092.659420289854
1692,1986-11-24,8092.659420289854,8092.659420289854,7977.049999999999,8063.757065217391
1693,1986-11-25,8063.757065217391,8063.757065217391,7991.501177536231,7991.501177536231
1694,1986-11-26,7919.245289855072,7919.245289855072,7919.245289855072,7919.245289855072
1695,1986-11-28,7919.245289855072,8005.952355072463,7919.245289855072,7919.245289855072
1696,1986-12-01,7912.078552036199,7998.707149321267,7854.326153846154,7912.078552036199
1697,1986-12-02,7998.707149321267,7998.707149321267,7998.707149321267,7998.707149321267
1698,1986-12-03,8143.088144796379,8143.088144796379,8143.088144796379,8143.088144796379
1699,1986-12-04,8171.964343891403,8171.964343891403,8171.964343891403,8171.964343891403
1700,1986-12-05,8171.964343891403,8171.964343891403,8085.335746606334,8114.211945701357
1701,1986-12-08,8056.459547511312,8056.459547511312,8056.459547511312,8056.459547511312
1702,1986-12-09,8056.459547511312,8114.211945701357,8027.5833484162895,8114.211945701357
1703,1986-12-10,8114.211945701357,8143.088144796379,8027.5833484162895,8056.459547511312
1704,1986-12-11,8056.459547511312,8114.211945701357,7998.707149321267,8056.459547511312
1705,1986-12-12,7883.202352941176,7883.202352941176,7883.202352941176,7883.202352941176
1706,1986-12-15,7868.764253393665,7868.764253393665,7854.326153846154,7868.764253393665
1707,1986-12-16,7839.888054298643,7839.888054298643,7839.888054298643,7839.888054298643
1708,1986-12-17,7984.269049773755,7984.269049773755,7984.269049773755,7984.269049773755
1709,1986-12-18,7984.269049773755,8027.5833484162895,7912.078552036199,7984.269049773755
1710,1986-12-19,7984.269049773755,8056.459547511312,7940.954751131221,8027.5833484162895
1711,1986-12-22,7883.202352941176,7883.202352941176,7883.202352941176,7883.202352941176
1712,1986-12-23,7883.202352941176,7883.202352941176,7883.202352941176,7883.202352941176
1713,1986-12-24,7883.202352941176,7897.6404524886875,7883.202352941176,7897.6404524886875
1714,1986-12-26,8027.5833484162895,8027.5833484162895,8027.5833484162895,8027.5833484162895
1715,1986-12-29,8027.5833484162895,8027.5833484162895,7940.954751131221,7940.954751131221
1716,1986-12-30,7984.269049773755,8027.5833484162895,7984.269049773755,7984.269049773755
1717,1986-12-31,8143.088144796379,8143.088144796379,8143.088144796379,8143.088144796379
1718,1987-01-02,8364.424730215827,8364.424730215827,8364.424730215827,8364.424730215827
1719,1987-01-05,8522.244064748202,8579.632913669064,8522.244064748202,8522.244064748202
1720,1987-01-06,8579.632913669064,8579.632913669064,8579.632913669064,8579.632913669064
1721,1987-01-07,8622.674550359712,8723.105035971223,8622.674550359712,8637.021762589928
1722,1987-01-08,8579.632913669064,8579.632913669064,8493.549640287769,8579.632913669064
1723,1987-01-09,8579.632913669064,8593.98012589928,8464.855215827338,8522.244064748202
1724,1987-01-12,8579.632913669064,8622.674550359712,8579.632913669064,8579.632913669064
1725,1987-01-13,8579.632913669064,8680.063399280576,8579.632913669064,8665.716187050359
1726,1987-01-14,8665.716187050359,8751.799460431654,8665.716187050359,8751.799460431654
1727,1987-01-15,8880.924370503597,8880.924370503597,8880.924370503597,8880.924370503597
1728,1987-01-16,8780.493884892086,8780.493884892086,8766.146672661871,8780.493884892086
1729,1987-01-19,8780.493884892086,8880.924370503597,8766.146672661871,8852.229946043166
1730,1987-01-20,8723.105035971223,8723.105035971223,8723.105035971223,8723.105035971223
1731,1987-01-21,8680.063399280576,8680.063399280576,8680.063399280576,8680.063399280576
1732,1987-01-22,8895.271582733812,8909.618794964028,8895.271582733812,8895.271582733812
1733,1987-01-23,8895.271582733812,8895.271582733812,8794.841097122302,8895.271582733812
1734,1987-01-26,8637.021762589928,8637.021762589928,8550.938489208633,8637.021762589928
1735,1987-01-27,8751.799460431654,8766.146672661871,8751.799460431654,8751.799460431654
1736,1987-01-28,8909.618794964028,8995.702068345323,8909.618794964028,8909.618794964028
1737,1987-01-29,8866.577158273381,8866.577158273381,8866.577158273381,8866.577158273381
1738,1987-01-30,8866.577158273381,8967.007643884892,8837.882733812949,8895.271582733812
1739,1987-02-02,8863.388888888889,8863.388888888889,8863.388888888889,8863.388888888889
1740,1987-02-03,8863.388888888889,8863.388888888889,8863.388888888889,8863.388888888889
1741,1987-02-04,8949.163620071684,8949.163620071684,8949.163620071684,8949.163620071684
1742,1987-02-05,8949.163620071684,8949.163620071684,8863.388888888889,8949.163620071684
1743,1987-02-06,8891.98046594982,8891.98046594982,8891.98046594982,8891.98046594982
1744,1987-02-09,8977.755197132616,8977.755197132616,8977.755197132616,8977.755197132616
1745,1987-02-10,8977.755197132616,8977.755197132616,8963.45940860215,8963.45940860215
1746,1987-02-11,8849.093100358423,8849.093100358423,8849.093100358423,8849.093100358423
1747,1987-02-12,8863.388888888889,8949.163620071684,8863.388888888889,8863.388888888889
1748,1987-02-13,8934.867831541218,8949.163620071684,8934.867831541218,8934.867831541218
1749,1987-02-17,8934.867831541218,8949.163620071684,8877.684677419355,8949.163620071684
1750,1987-02-18,9478.107795698925,9478.107795698925,9478.107795698925,9478.107795698925
1751,1987-02-19,9806.910931899642,9806.910931899642,9806.910931899642,9806.910931899642
1752,1987-02-20,9806.910931899642,9864.094086021505,9706.84041218638,9778.31935483871
1753,1987-02-23,9520.995161290322,9520.995161290322,9463.812007168459,9520.995161290322
1754,1987-02-24,9520.995161290322,9578.178315412186,9506.699372759856,9578.178315412186
1755,1987-02-25,9578.178315412186,9606.769892473118,9506.699372759856,9549.586738351254
1756,1987-02-26,9549.586738351254,9635.36146953405,9535.290949820788,9578.178315412186
1757,1987-02-27,9578.178315412186,9663.953046594981,9549.586738351254,9606.769892473118
1758,1987-03-02,9563.92078501338,9649.312934879572,9563.92078501338,9620.848884924175
1759,1987-03-03,9620.848884924175,9649.312934879572,9563.92078501338,9578.15280999108
1760,1987-03-04,9506.992685102587,9506.992685102587,9506.992685102587,9506.992685102587
1761,1987-03-05,9734.705084745763,9791.633184656557,9734.705084745763,9734.705084745763
1762,1987-03-06,9877.025334522747,9877.025334522747,9877.025334522747,9877.025334522747
1763,1987-03-09,9919.721409455842,9948.18545941124,9919.721409455842,9919.721409455842
1764,1987-03-10,10062.041659232827,10062.041659232827,10062.041659232827,10062.041659232827
1765,1987-03-11,10232.82595896521,10303.986083853702,10232.82595896521,10232.82595896521
1766,1987-03-12,10332.4501338091,10332.4501338091,10332.4501338091,10332.4501338091
1767,1987-03-13,10332.4501338091,10332.4501338091,10332.4501338091,10332.4501338091
1768,1987-03-16,9933.95343443354,9933.95343443354,9933.95343443354,9933.95343443354
1769,1987-03-17,9933.95343443354,10019.345584299732,9905.489384478144,9990.881534344335
1770,1987-03-18,9990.881534344335,9990.881534344335,9877.025334522747,9948.18545941124
1771,1987-03-19,10019.345584299732,10076.273684210526,10019.345584299732,10019.345584299732
1772,1987-03-20,10019.345584299732,10076.273684210526,9970.956699375558,9990.881534344335
1773,1987-03-23,9990.881534344335,10133.20178412132,9990.881534344335,10047.809634255129
1774,1987-03-24,10204.361909009813,10218.593933987511,10204.361909009813,10204.361909009813
1775,1987-03-25,10090.505709188225,10090.505709188225,10019.345584299732,10090.505709188225
1776,1987-03-26,10090.505709188225,10104.737734165923,10019.345584299732,10104.737734165923
1777,1987-03-27,9834.329259589651,9834.329259589651,9834.329259589651,9834.329259589651
1778,1987-03-30,9834.329259589651,9905.489384478144,9820.097234611952,9820.097234611952
1779,1987-03-31,10019.345584299732,10019.345584299732,10019.345584299732,10019.345584299732
1780,1987-04-01,9937.69139307897,9937.69139307897,9824.441348713399,9881.066370896184
1781,1987-04-02,9767.816326530612,9767.816326530612,9682.878793256432,9767.816326530612
1782,1987-04-03,9767.816326530612,9767.816326530612,9626.253771073647,9682.878793256432
1783,1987-04-06,9824.441348713399,9824.441348713399,9824.441348713399,9824.441348713399
1784,1987-04-07,9824.441348713399,9881.066370896184,9796.128837622005,9881.066370896184
1785,1987-04-08,9966.003904170364,9994.316415261757,9966.003904170364,9966.003904170364
1786,1987-04-09,9966.003904170364,9966.003904170364,9951.847648624667,9951.847648624667
1787,1987-04-10,9909.378881987577,9909.378881987577,9881.066370896184,9881.066370896184
1788,1987-04-13,9781.972582076309,9781.972582076309,9753.660070984915,9781.972582076309
1789,1987-04-14,9597.941259982254,9597.941259982254,9597.941259982254,9597.941259982254
1790,1987-04-15,9597.941259982254,9597.941259982254,9597.941259982254,9597.941259982254
1791,1987-04-16,9739.503815439219,9767.816326530612,9739.503815439219,9739.503815439219
1792,1987-04-20,9824.441348713399,9824.441348713399,9824.441348713399,9824.441348713399
1793,1987-04-21,9824.441348713399,9866.910115350487,9739.503815439219,9824.441348713399
1794,1987-04-22,9739.503815439219,9739.503815439219,9739.503815439219,9739.503815439219
1795,1987-04-23,9739.503815439219,9739.503815439219,9739.503815439219,9739.503815439219
1796,1987-04-24,9739.503815439219,9739.503815439219,9711.191304347825,9711.191304347825
1797,1987-04-27,9484.691215616682,9484.691215616682,9484.691215616682,9484.691215616682
1798,1987-04-28,9484.691215616682,9484.691215616682,9484.691215616682,9484.691215616682
1799,1987-04-29,9597.941259982254,9626.253771073647,9597.941259982254,9597.941259982254
1800,1987-04-30,9569.62874889086,9569.62874889086,9569.62874889086,9569.62874889086
1801,1987-05-01,9451.146772767463,9451.146772767463,9422.934394341291,9451.146772767463
1802,1987-05-04,9648.633421750663,9648.633421750663,9648.633421750663,9648.633421750663
1803,1987-05-05,9705.058178603005,9705.058178603005,9705.058178603005,9705.058178603005
1804,1987-05-06,9705.058178603005,9705.058178603005,9705.058178603005,9705.058178603005
1805,1987-05-07,9789.69531388152,9789.69531388152,9789.69531388152,9789.69531388152
1806,1987-05-08,9789.69531388152,9789.69531388152,9761.48293545535,9761.48293545535
1807,1987-05-11,9761.48293545535,9775.589124668435,9705.058178603005,9775.589124668435
1808,1987-05-12,9902.544827586207,9902.544827586207,9902.544827586207,9902.544827586207
1809,1987-05-13,9789.69531388152,9789.69531388152,9789.69531388152,9789.69531388152
1810,1987-05-14,9902.544827586207,9902.544827586207,9902.544827586207,9902.544827586207
1811,1987-05-15,9874.332449160036,9874.332449160036,9874.332449160036,9874.332449160036
1812,1987-05-18,9733.270557029178,9733.270557029178,9733.270557029178,9733.270557029178
1813,1987-05-19,9789.69531388152,9817.907692307692,9789.69531388152,9789.69531388152
1814,1987-05-20,9634.527232537577,9634.527232537577,9634.527232537577,9634.527232537577
1815,1987-05-21,9676.845800176834,9761.48293545535,9676.845800176834,9676.845800176834
1816,1987-05-22,9648.633421750663,9648.633421750663,9592.20866489832,9648.633421750663
1817,1987-05-26,9761.48293545535,9761.48293545535,9761.48293545535,9761.48293545535
1818,1987-05-27,9761.48293545535,9761.48293545535,9733.270557029178,9733.270557029178
1819,1987-05-28,9507.571529619805,9507.571529619805,9507.571529619805,9507.571529619805
1820,1987-05-29,9535.783908045976,9620.421043324492,9535.783908045976,9620.421043324492
1821,1987-06-01,9628.6859030837,9628.6859030837,9628.6859030837,9628.6859030837
1822,1987-06-02,9502.177621145374,9502.177621145374,9502.177621145374,9502.177621145374
1823,1987-06-03,9614.629427312775,9614.629427312775,9614.629427312775,9614.629427312775
1824,1987-06-04,9614.629427312775,9614.629427312775,9558.403524229074,9558.403524229074
1825,1987-06-05,9558.403524229074,9558.403524229074,9558.403524229074,9558.403524229074
1826,1987-06-08,9558.403524229074,9558.403524229074,9445.951718061673,9530.290572687225
1827,1987-06-09,9558.403524229074,9558.403524229074,9558.403524229074,9558.403524229074
1828,1987-06-10,9558.403524229074,9558.403524229074,9558.403524229074,9558.403524229074
1829,1987-06-11,9558.403524229074,9558.403524229074,9558.403524229074,9558.403524229074
1830,1987-06-12,9558.403524229074,9558.403524229074,9445.951718061673,9502.177621145374
1831,1987-06-15,9558.403524229074,9558.403524229074,9558.403524229074,9558.403524229074
1832,1987-06-16,9558.403524229074,9642.742378854626,9558.403524229074,9558.403524229074
1833,1987-06-17,9586.516475770924,9586.516475770924,9586.516475770924,9586.516475770924
1834,1987-06-18,9783.307136563877,9783.307136563877,9783.307136563877,9783.307136563877
1835,1987-06-19,9642.742378854626,9642.742378854626,9642.742378854626,9642.742378854626
1836,1987-06-22,9642.742378854626,9642.742378854626,9642.742378854626,9642.742378854626
1837,1987-06-23,9895.758942731278,9895.758942731278,9895.758942731278,9895.758942731278
1838,1987-06-24,9895.758942731278,9895.758942731278,9895.758942731278,9895.758942731278
1839,1987-06-25,9895.758942731278,9895.758942731278,9895.758942731278,9895.758942731278
1840,1987-06-26,9783.307136563877,9783.307136563877,9783.307136563877,9783.307136563877
1841,1987-06-29,9867.645991189427,9895.758942731278,9867.645991189427,9867.645991189427
1842,1987-06-30,9867.645991189427,9895.758942731278,9839.533039647577,9839.533039647577
1843,1987-07-01,9813.59402460457,9813.59402460457,9673.399824253076,9757.516344463973
1844,1987-07-02,9645.360984182778,9645.360984182778,9589.28330404218,9645.360984182778
1845,1987-07-06,9757.516344463973,9757.516344463973,9757.516344463973,9757.516344463973
1846,1987-07-07,9953.788224956064,9953.788224956064,9953.788224956064,9953.788224956064
1847,1987-07-08,9813.59402460457,9813.59402460457,9813.59402460457,9813.59402460457
1848,1987-07-09,9813.59402460457,9953.788224956064,9813.59402460457,9869.671704745168
1849,1987-07-10,9869.671704745168,9869.671704745168,9869.671704745168,9869.671704745168
1850,1987-07-13,9953.788224956064,10037.90474516696,9953.788224956064,9953.788224956064
1851,1987-07-14,9953.788224956064,9953.788224956064,9897.710544815467,9953.788224956064
1852,1987-07-15,10206.137785588753,10206.137785588753,10206.137785588753,10206.137785588753
1853,1987-07-16,10318.293145869948,10318.293145869948,10318.293145869948,10318.293145869948
1854,1987-07-17,10402.409666080845,10402.409666080845,10402.409666080845,10402.409666080845
1855,1987-07-20,10514.56502636204,10514.56502636204,10514.56502636204,10514.56502636204
1856,1987-07-21,10486.526186291741,10486.526186291741,10486.526186291741,10486.526186291741
1857,1987-07-22,10486.526186291741,10486.526186291741,10430.448506151142,10486.526186291741
1858,1987-07-23,10598.681546572936,10598.681546572936,10598.681546572936,10598.681546572936
1859,1987-07-24,10598.681546572936,10598.681546572936,10570.642706502636,10570.642706502636
1860,1987-07-27,10710.83690685413,10794.953427065027,10710.83690685413,10710.83690685413
1861,1987-07-28,10851.031107205625,10879.069947275924,10851.031107205625,10851.031107205625
1862,1987-07-29,10851.031107205625,10851.031107205625,10851.031107205625,10851.031107205625
1863,1987-07-30,10963.18646748682,10963.18646748682,10963.18646748682,10963.18646748682
1864,1987-07-31,11103.380667838313,11131.419507908613,11103.380667838313,11103.380667838313
1865,1987-08-03,10905.687237762237,10905.687237762237,10905.687237762237,10905.687237762237
1866,1987-08-04,11045.146153846154,11100.929720279719,11045.146153846154,11045.146153846154
1867,1987-08-05,11100.929720279719,11100.929720279719,11100.929720279719,11100.929720279719
